cell_type	contrast	pathway_name	pathway_source	tier	NES	pvalue	padj_bh	leading_edge_genes	leading_edge_size	n_set_genes	n_panel_genes	dataset
NK cells	SBRT_vs_Ctrl	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	1.60378374966473	0.0402380269755976	0.205263491121515	Ldha,Ppia,Pcna,Hsp90ab1,Ptges3,Rack1	6	201	9	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_NOTCH_SIGNALING	MSigDB_Hallmark	exploratory	1.62167581811822	0.0262733466667538	0.205263491121515	Ccnd1,Jag1,Maml2,Fzd1	4	32	11	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_TGF_BETA_SIGNALING	MSigDB_Hallmark	exploratory	-1.55866947894607	0.0297359960420501	0.205263491121515	Junb,Smad3,Bmpr2,Apc,Thbs1,Acvr1,Tgfbr1,Eng	8	54	13	Mutter_02
NK cells	SBRT_vs_Ctrl	TypeII_interferon	project	primary	-1.71929266334276	0.01072385681806	0.205263491121515	H2-Aa,Cxcl9,H2-Ab1,H2-Eb1	4	17	7	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	exploratory	1.51826563512846	0.0556745182012848	0.237815884476534	Hsp90b1,Xbp1	2	113	6	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	exploratory	-1.4847632867384	0.055956678700361	0.237815884476534	Junb,Tap1,H2-Q1,Fgf18,Mmp14,Lyn,Sqstm1,Gpx3,Fos,Icam1,Rxrb	11	158	20	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	-1.31963358656721	0.0654952076677316	0.238589685075308	Ccl4,H2-Aa,Cd8a,H2-DMb1,Il1b,Cd8b1,Lif,Cd40,Cd80,Cxcl9,Tap1,H2-T23,Ccl11,Cd28,Tlr1,Tgfb2,Mmp9,H2-DMa,Il7,Irf4	20	201	90	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	exploratory	-1.42268101270357	0.0653710247349823	0.238589685075308	Slpi,Il1b,Lif,Csf2,Igf2,Mmp9,Il10ra,Eng,Tnfrsf1b,Etv5,Spp1,Scg5,Ets1,Cidea,Dusp6,Itgb2	16	203	36	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_LATE	MSigDB_Hallmark	exploratory	1.30656286782557	0.116071428571429	0.329604772557793	Ccnd1,Top2a,Agr2,Xbp1,Dusp2	5	206	29	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	1.44217936941542	0.107883817427386	0.329604772557793	Ldha,Lgals1,Mif,Fasn,S100a10	5	157	9	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_MITOTIC_SPINDLE	MSigDB_Hallmark	exploratory	1.37720615604423	0.116331096196868	0.329604772557793	Top2a,Gsn,Nusap1,Dst,Birc5	5	199	11	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_WNT_BETA_CATENIN_SIGNALING	MSigDB_Hallmark	exploratory	1.37200761823112	0.114349775784753	0.329604772557793	Ctnnb1,Jag1,Fzd1,Rbpj,Hey1	5	42	12	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_GLYCOLYSIS	MSigDB_Hallmark	exploratory	1.30947060600141	0.140311804008909	0.357795100222717	Ldha,Ppia,Stmn1,Dcn,Ier3	5	200	15	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_INFLAMMATORY_RESPONSE	MSigDB_Hallmark	exploratory	-1.24501872814665	0.139455782312925	0.357795100222717	Cdkn1a,Osmr,Il1b,Lif,Il1a,Best1,Cd40,Cxcl9,Met,Cxcl5,Il18r1,Cd14,Nod2,Tlr1,Tnfaip6,Itga5,Csf3,Mmp14,Il18,Il10ra,Lyn,Olr1,Acvr2a,Il15ra,Tnfrsf1b,Ccrl2,Itgb8	27	201	74	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_BILE_ACID_METABOLISM	MSigDB_Hallmark	exploratory	1.36434055766488	0.147991543340381	0.359408033826639	Ar,Rxra,Sod1	3	112	4	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	1.17091270150669	0.197647058823529	0.421104191449164	Ccnd1,Top2a,Fasl,Gsn,Rela,Dcn,Krt18,Ctnnb1,Hmgb2,Ier3,Ifngr1,Prf1	12	160	57	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_CHOLESTEROL_HOMEOSTASIS	MSigDB_Hallmark	exploratory	1.1853149996394	0.255965292841649	0.421104191449164	Ctnnb1,Jag1,Ldlr,Clu,Fasn	5	75	13	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_COAGULATION	MSigDB_Hallmark	exploratory	-1.15649854501208	0.252252252252252	0.421104191449164	Bmp1,Lamp2,Fn1,Thbs1,Mmp9,Cfd,Mmp14,Olr1	8	139	23	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	1.12029257203491	0.231678486997636	0.421104191449164	Acta2,Lgals1,Col1a2,Col5a3,Tagln,Dcn,Col4a1,Col3a1,Col6a2,Col1a1,Tnfrsf11b,Col4a2,Dst	13	206	63	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_HEDGEHOG_SIGNALING	MSigDB_Hallmark	exploratory	1.33026451059803	0.181818181818182	0.421104191449164	Celsr1,Hey1	2	36	4	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	-1.19922525093083	0.201030927835052	0.421104191449164	Osmr,Il1b,Csf2,Cxcl9,Cxcl2,Il18r1,Reg1,Cd14,Il7	9	88	40	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	-1.14595702734831	0.252650176678445	0.421104191449164	Cdkn1a,Lif,Il1a,Tm4sf1,Bax,Tap1	6	199	35	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_PEROXISOME	MSigDB_Hallmark	exploratory	1.22624438322889	0.241379310344828	0.421104191449164	Top2a,Sod1,Msh2	3	102	3	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	exploratory	1.2422508810075	0.214932126696833	0.421104191449164	Hsp90b1,Pfn1,Fasl,Akt1,Slc2a1	5	105	14	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSigDB_Hallmark	exploratory	-1.16228418541749	0.21875	0.421104191449164	Ccl4,Cdkn1a,Junb,Il1b,Lif,Il1a,Csf2,Cd80,Smad3,Cxcl2,Tap1,Cxcl5	12	199	66	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_ANGIOGENESIS	MSigDB_Hallmark	exploratory	-1.08152899266788	0.34115523465704	0.51173285198556	Cxcl5,Lum,Ptk2,Olr1,Vcan,Col5a2,App,Spp1,Itgav	9	36	16	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	exploratory	1.11817051026653	0.338266384778013	0.51173285198556	Ldha	1	199	4	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_SPERMATOGENESIS	MSigDB_Hallmark	exploratory	-1.14291041134072	0.325842696629214	0.51173285198556	Mtor,Scg5,Ezh2,Ace	4	135	5	Mutter_02
NK cells	SBRT_vs_Ctrl	DNA_Damage_Repair	project	primary	-1.09993228937173	0.359925788497217	0.524463291810231	Cdkn1a,Bax,Atr	3	18	10	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_APICAL_SURFACE	MSigDB_Hallmark	exploratory	-1.05241355677609	0.411873840445269	0.583487940630798	Efna5,Ephb4,Lyn,App,Gata3	5	44	10	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	MSigDB_Hallmark	exploratory	-1.02685968183541	0.459357277882798	0.616505820316387	Junb,Gpx3,Fes	3	48	4	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	exploratory	0.991072821073603	0.455357142857143	0.616505820316387	Nfkb1,Col1a2,Col3a1,Ldlr,Col1a1,Rxra,Fyn	7	144	29	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_HYPOXIA	MSigDB_Hallmark	exploratory	0.944799522920719	0.518348623853211	0.661008676789588	Ldha,Dcn,Ier3,Slc2a1,Rora,Mif,Jun,Rbpj	8	200	35	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_PROTEIN_SECRETION	MSigDB_Hallmark	exploratory	0.937581298941782	0.518438177874187	0.661008676789588	Krt18,Dst,Ica1,Sod1	4	96	8	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_APICAL_JUNCTION	MSigDB_Hallmark	exploratory	-0.894910243477037	0.625886524822695	0.733656792645557	Myl12b,Bmp1,Vcam1,Ptk2,Mmp9,Itgb1,Myl9,Vcan,Cd274,Cd276,Col17a1,Mapk14,Icam1,Mapk13	14	199	33	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_DNA_REPAIR	MSigDB_Hallmark	exploratory	-0.872273308311373	0.632958801498127	0.733656792645557	Npr2,Tyms	2	150	5	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	exploratory	-0.881269615112893	0.617307692307692	0.733656792645557	Reg1,Tgfb2,Apoe,Mt2	4	203	9	Mutter_02
NK cells	SBRT_vs_Ctrl	TypeI_interferon	project	primary	-0.886295117912682	0.612052730696798	0.733656792645557	Mx1,Oas2	2	19	7	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_ADIPOGENESIS	MSigDB_Hallmark	exploratory	0.841739144883531	0.658371040723982	0.746153846153846	Fabp4,Col4a1,Ifngr1,Stat5a,Sod1	5	200	14	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_COMPLEMENT	MSigDB_Hallmark	exploratory	0.858452651074832	0.694954128440367	0.770492620662146	Gzma,Pfn1,Calm1,Gzmb,Fyn,Col4a2,Clu,Dusp5,Cd55,Apoc1,Ccl5	11	196	35	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	0.813606186976209	0.714285714285714	0.775075987841945	Ccnd1	1	112	16	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	exploratory	0.800510624330624	0.763274336283186	0.808293530178029	Ifitm1,Ifitm2	2	100	22	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_MYOGENESIS	MSigDB_Hallmark	exploratory	-0.795976423132768	0.776595744680851	0.808293530178029	Cdkn1a,Mb,Cfd,Myl7,Cryab,Itgb1,Tcap,Gpx3,App,Tnnc1,Myl4	11	201	33	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	0.811907305414893	0.802352941176471	0.8184	Tnfrsf9,Il2ra,Cd48,Xbp1,Ahr,Ifngr1,Ltb,Rora,Spry4,Il2rb,Cxcl10,Col6a1,Bcl2,Sell	14	199	50	Mutter_02
NK cells	SBRT_vs_Ctrl	HALLMARK_HEME_METABOLISM	MSigDB_Hallmark	exploratory	-0.59099043133887	0.926966292134832	0.926966292134832	Lamp2,Myl4	2	194	5	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSigDB_Hallmark	exploratory	1.73969435847608	0.0103849368573527	0.321933042577934	Ccl4,Sat1,Ier3,Vegfa,Nfkb1,Ccnd1,Dusp2	7	199	15	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	1.38865497144188	0.0893203883495146	0.689627445725007	Sat1,Ccnd1	2	112	4	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	1.27493306015736	0.172101449275362	0.689627445725007	Sat1,Col4a1,Vegfa	3	206	11	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_LATE	MSigDB_Hallmark	exploratory	1.12758112758	0.311444652908068	0.689627445725007	Ccnd1,Dusp2,Zfp36,Xbp1,S100a9	5	206	7	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_G2M_CHECKPOINT	MSigDB_Hallmark	exploratory	1.53513632953931	0.0527306967984934	0.689627445725007	Ccnd1,Mki67,Ube2c	3	198	5	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_HYPOXIA	MSigDB_Hallmark	exploratory	1.16290915368005	0.268292682926829	0.689627445725007	Ier3,Vegfa,Ldha,Zfp36	4	200	7	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_INFLAMMATORY_RESPONSE	MSigDB_Hallmark	exploratory	1.21469059515843	0.213403880070547	0.689627445725007	Nod2,Nfkb1,Osm,Il4ra	4	201	14	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	exploratory	-1.14057816966541	0.311300639658849	0.689627445725007	Sell,Cd47,Bst2,Tap1	4	100	7	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_MTORC1_SIGNALING	MSigDB_Hallmark	exploratory	-1.27994148443414	0.199566160520607	0.689627445725007	Sqstm1,Cdkn1a,Ppia,Hsp90b1	4	201	6	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_MYOGENESIS	MSigDB_Hallmark	exploratory	-1.25753724503347	0.225053078556263	0.689627445725007	Cdkn1a,Col1a1,Cryab	3	201	5	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	1.35680112132546	0.127041742286751	0.689627445725007	Sat1,Ier3,Rxra	3	199	10	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	exploratory	-1.43575275520747	0.108974358974359	0.689627445725007	Arf1,Sqstm1,Cdkn1a,Pfn1,Hsp90b1	5	105	8	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	exploratory	1.19585586978959	0.27683615819209	0.689627445725007	Rxra,Nfkb1	2	144	5	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	exploratory	-1.16767492781917	0.306748466257669	0.689627445725007	Sqstm1,Tap1	2	158	4	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_GLYCOLYSIS	MSigDB_Hallmark	exploratory	1.10214743865642	0.333958724202627	0.690181363352095	Ier3,Vegfa	2	200	7	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	0.95541444267078	0.492779783393502	0.913708767088925	Il4ra,Tnfrsf18,Cd81,Il2rb,Xbp1,Il10ra,Cd48	7	199	9	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	-0.939468072640682	0.501066098081023	0.913708767088925	Hsp90ab1,Rack1,Ppia	3	201	7	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	exploratory	-0.929676790405394	0.582304526748971	0.970128022759602	Atp5e	1	199	3	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	exploratory	0.939158076890942	0.594594594594595	0.970128022759602	Ptges3,Tnfrsf1a,Mt2	3	203	3	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	-0.671331686710496	0.920091324200913	0.97508896797153	H2-T23,H2-Aa,H2-DMb1,Cd47	4	201	21	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	0.789633829711786	0.754850088183422	0.97508896797153	Sat1,Ier3,Ccnd1	3	160	14	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_COAGULATION	MSigDB_Hallmark	exploratory	0.596963249260625	0.938223938223938	0.97508896797153	Rac1,Clu	2	139	3	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_COMPLEMENT	MSigDB_Hallmark	exploratory	-0.589110637294455	0.939732142857143	0.97508896797153	Pfn1,Dusp6,Ltf,Gzmb,Ccl5,Fcer1g,S100a9,Clu,Gzma	9	196	9	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_E2F_TARGETS	MSigDB_Hallmark	exploratory	-0.714508224120559	0.83651804670913	0.97508896797153	Cdkn1a,Hmgb2	2	200	5	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_EARLY	MSigDB_Hallmark	exploratory	0.765717226264254	0.776061776061776	0.97508896797153	Ccnd1	1	200	3	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	0.57510941124586	0.947269303201507	0.97508896797153	Ldha,S100a10,Mif,Lgals1,Hsp90aa1	5	157	5	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	-0.634683828650907	0.912951167728238	0.97508896797153	Tnfrsf12a	1	88	5	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	0.5863113783915	0.97508896797153	0.97508896797153	Nfkb1,Nlrc5,Il4ra	3	205	19	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	exploratory	-0.649442217595645	0.895705521472393	0.97508896797153	Dusp6,Slpi,Fcer1g,Il10ra	4	203	4	Mutter_02
Plasma cells	MBRT_vs_Ctrl	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	exploratory	0.782083777050776	0.754826254826255	0.97508896797153	Vegfa	1	113	3	Mutter_02
Plasma cells	MBRT_vs_Ctrl	TypeII_interferon	project	primary	-0.836782805695438	0.6359918200409	0.97508896797153	H2-Aa	1	17	4	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_TNFA_SIGNALING_VIA_NFKB	MSigDB_Hallmark	exploratory	1.84480188830274	0.00195723821165907	0.0606743845614311	Dusp2,Cdkn1a,Nfkb1,Ccl5,Ccl4,Ier3,Sat1,Zfp36,Il15ra	9	199	15	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	exploratory	-1.61584183197151	0.00843109102641665	0.130681910909458	Hsp90b1,Xbp1	2	113	3	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_ESTROGEN_RESPONSE_EARLY	MSigDB_Hallmark	exploratory	-1.55988079643984	0.0206092406482811	0.212962153365572	Xbp1	1	200	3	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	-1.4823928514643	0.0715883668903803	0.554809843400447	Xbp1,Sell,Il10ra,Cd48	4	199	9	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_APOPTOSIS	MSigDB_Hallmark	exploratory	1.27755098597611	0.165794066317627	0.688888888888889	Cdkn1a,Lmna,Clu,Bax	4	160	14	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_E2F_TARGETS	MSigDB_Hallmark	exploratory	-1.17843951662806	0.287526427061311	0.688888888888889	Pcna,Hmgb2	2	200	5	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_ESTROGEN_RESPONSE_LATE	MSigDB_Hallmark	exploratory	-1.12534613945793	0.329809725158562	0.688888888888889	S100a9,Xbp1,Ltf	3	206	7	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_GLYCOLYSIS	MSigDB_Hallmark	exploratory	-1.2037772153782	0.257928118393235	0.688888888888889	Mif,Ppia	2	200	7	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_INFLAMMATORY_RESPONSE	MSigDB_Hallmark	exploratory	1.11403872419751	0.333333333333333	0.688888888888889	Cdkn1a,Nfkb1,Cxcr6,Nod2,Ccl5	5	201	14	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_INTERFERON_ALPHA_RESPONSE	MSigDB_Hallmark	exploratory	-1.3005504874745	0.173361522198732	0.688888888888889	Sell,Bst2,Cd47,Cd74	4	100	7	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_INTERFERON_GAMMA_RESPONSE	MSigDB_Hallmark	exploratory	1.1914972399373	0.247906197654941	0.688888888888889	Cdkn1a,Nfkb1,Gzma,Nlrc5,Ccl5	5	205	19	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_MTORC1_SIGNALING	MSigDB_Hallmark	exploratory	-1.13909121038138	0.315334773218143	0.688888888888889	Hsp90b1,Xbp1,Ppia	3	201	6	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_MYOGENESIS	MSigDB_Hallmark	exploratory	1.20817739224715	0.260869565217391	0.688888888888889	Cdkn1a,Clu	2	201	5	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_P53_PATHWAY	MSigDB_Hallmark	exploratory	1.11390488963997	0.317375886524823	0.688888888888889	Cdkn1a,Bax,Ier3,Cd81,Sat1	5	199	10	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_PI3K_AKT_MTOR_SIGNALING	MSigDB_Hallmark	exploratory	-1.19029275174958	0.275555555555556	0.688888888888889	Hsp90b1,Arf1,Pfn1,Sqstm1,Rac1	5	105	8	Mutter_02
Plasma cells	MBRT_vs_SBRT	TypeII_interferon	project	primary	-1.11697611682548	0.372141372141372	0.721023908523909	H2-Eb1,Cd74	2	17	4	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_ALLOGRAFT_REJECTION	MSigDB_Hallmark	exploratory	1.04013389823195	0.413265306122449	0.75360144057623	Gzmb,Ccr5,Gzma,Ccl5,Ccl4	5	201	21	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_HYPOXIA	MSigDB_Hallmark	exploratory	0.985782773175013	0.483018867924528	0.831865828092243	Cdkn1a,Ier3,Zfp36,Ldha	4	200	7	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_COMPLEMENT	MSigDB_Hallmark	exploratory	0.913946024705441	0.568345323741007	0.851759027197624	Clu,Gzmb,Gzma,Ccl5,Dusp6	5	196	9	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_MYC_TARGETS_V1	MSigDB_Hallmark	exploratory	-0.898126325212681	0.575052854122622	0.851759027197624	Pcna,Ppia	2	201	7	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_OXIDATIVE_PHOSPHORYLATION	MSigDB_Hallmark	exploratory	0.965228669539487	0.576998050682261	0.851759027197624	Bax	1	199	3	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_COAGULATION	MSigDB_Hallmark	exploratory	0.919409205354478	0.625730994152047	0.881711855396066	Clu,Dusp6	2	139	3	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_KRAS_SIGNALING_UP	MSigDB_Hallmark	exploratory	0.857245559739782	0.657088122605364	0.885640513076795	Slpi,Dusp6	2	203	4	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	0.663692360578541	0.85632183908046	0.953707078807319	Sat1	1	112	4	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	MSigDB_Hallmark	exploratory	-0.677116412705341	0.883886255924171	0.953707078807319	Col1a1,Tnfrsf12a,Col1a2	3	206	11	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_FATTY_ACID_METABOLISM	MSigDB_Hallmark	exploratory	-0.644346949598262	0.892177589852009	0.953707078807319	Mif	1	157	5	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_G2M_CHECKPOINT	MSigDB_Hallmark	exploratory	-0.735183239526713	0.79492600422833	0.953707078807319	Mki67,Stmn1,Ccnd1,Mt2,Ube2c	5	198	5	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_UV_RESPONSE_DN	MSigDB_Hallmark	exploratory	-0.66758921214741	0.862579281183932	0.953707078807319	Col1a1,Col1a2	2	144	5	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_XENOBIOTIC_METABOLISM	MSigDB_Hallmark	exploratory	0.699935482354584	0.828460038986355	0.953707078807319	Tnfrsf1a	1	203	3	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_IL6_JAK_STAT3_SIGNALING	MSigDB_Hallmark	exploratory	0.588735618307603	0.939508506616257	0.970825456836799	Il15ra,Tnfrsf1a,Il4ra	3	88	5	Mutter_02
Plasma cells	MBRT_vs_SBRT	HALLMARK_UV_RESPONSE_UP	MSigDB_Hallmark	exploratory	0.507644234638488	0.973180076628353	0.973180076628353	H2-Q1	1	158	4	Mutter_02
Plasma cells	SBRT_vs_Ctrl	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	MSigDB_Hallmark	exploratory	1.57965239233677	0.0118944393813878	0.368727620823022	Hsp90b1,Xbp1,Vegfa	3	113	3	Mutter_02
Plasma cells	SBRT_vs_Ctrl	HALLMARK_ANDROGEN_RESPONSE	MSigDB_Hallmark	exploratory	1.32169757605737	0.147991543340381	0.762215997510115	Ccnd1,Sat1	2	112	4	Mutter_02
Plasma cells	SBRT_vs_Ctrl	HALLMARK_ESTROGEN_RESPONSE_LATE	MSigDB_Hallmark	exploratory	1.29540012900907	0.172113289760349	0.762215997510115	S100a9,Xbp1,Ltf,Ccnd1	4	206	7	Mutter_02
Plasma cells	SBRT_vs_Ctrl	HALLMARK_G2M_CHECKPOINT	MSigDB_Hallmark	exploratory	1.3169296699067	0.146236559139785	0.762215997510115	Mki67,Ccnd1,Stmn1,Ube2c	4	198	5	Mutter_02
Plasma cells	SBRT_vs_Ctrl	HALLMARK_GLYCOLYSIS	MSigDB_Hallmark	exploratory	1.31853198249784	0.156862745098039	0.762215997510115	Vegfa,Mif,Ppia,Stmn1,Ier3	5	200	7	Mutter_02
Plasma cells	SBRT_vs_Ctrl	HALLMARK_IL2_STAT5_SIGNALING	MSigDB_Hallmark	exploratory	1.41191826113568	0.0833333333333333	0.762215997510115	Xbp1,Il10ra,Cd48,Tnfrsf18,Il4ra,Il2rb,Sell	7	199	9	Mutter_02
