sample_id	cell_type	pathway_name	pathway_source	tier	score_type	mean	sd	median	n_cells	condition	treatment	timepoint_h	dataset	slide_id	n_set_genes	n_panel_genes	panel_coverage_frac
sam0019	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	AMS	-0.0215344369519678	0.0937749300755517	-0.0290775771094306	1393	MBRT_4h	MBRT	4	Mutter_02	sld0007	192	95	0.4948
sam0020	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	AMS	0.0109908164575684	0.108733975742987	0.00305051740853104	1109	SBRT_4h	SBRT	4	Mutter_02	sld0007	192	95	0.4948
sam0021	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	AMS	-0.0190850387790279	0.0936873832442261	-0.0265170217632223	1139	Control	NT	4	Mutter_02	sld0008	192	95	0.4948
sam0022	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	AMS	-0.0110927070148553	0.0942030526372087	-0.0193997040647456	2919	MBRT_4h	MBRT	4	Mutter_02	sld0008	192	95	0.4948
sam0023	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	AMS	0.000521695403250035	0.100859796870161	-0.00633921209440282	4190	SBRT_4h	SBRT	4	Mutter_02	sld0008	192	95	0.4948
sam0012	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.0581560812254368	0.0305392953906165	0.0572368421052631	2889	Control	NT	48	Mutter_02	sld0005	192	95	0.4948
sam0013	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.0520062045357295	0.0297895750293909	0.0453349282296651	3075	MBRT_day2	MBRT	48	Mutter_02	sld0005	192	95	0.4948
sam0014	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.0435279272500105	0.0287262565970143	0.0417464114832536	5055	SBRT_day2	SBRT	48	Mutter_02	sld0005	192	95	0.4948
sam0015	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.0484022512964865	0.0313055972780991	0.0444976076555024	3935	Control	NT	48	Mutter_02	sld0006	192	95	0.4948
sam0016	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.0491974702345303	0.0303810697210492	0.0447966507177033	2197	MBRT_day2	MBRT	48	Mutter_02	sld0006	192	95	0.4948
sam0017	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.0392971325680085	0.0261430054653534	0.0371411483253589	1415	SBRT_day2	SBRT	48	Mutter_02	sld0006	192	95	0.4948
sam0018	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.0473286084230612	0.0269801705765049	0.0444377990430622	667	Control	NT	4	Mutter_02	sld0007	192	95	0.4948
sam0019	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.041325475635182	0.0262919181362901	0.0403708133971292	1393	MBRT_4h	MBRT	4	Mutter_02	sld0007	192	95	0.4948
sam0020	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.0486803275505758	0.0304365223980072	0.0444976076555024	1109	SBRT_4h	SBRT	4	Mutter_02	sld0007	192	95	0.4948
sam0021	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.041964431991464	0.0265405349437874	0.0410885167464115	1139	Control	NT	4	Mutter_02	sld0008	192	95	0.4948
sam0022	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.0407290298997985	0.0271965264514961	0.0397727272727273	2919	MBRT_4h	MBRT	4	Mutter_02	sld0008	192	95	0.4948
sam0023	Adipocyte	HALLMARK_ALLOGRAFT_REJECTION	hallmark	exploratory	UCell	0.0438392846947048	0.0279838594641106	0.0425837320574163	4190	SBRT_4h	SBRT	4	Mutter_02	sld0008	192	95	0.4948
sam0012	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	0.203356775974457	0.315591510352561	0.177553895919973	2889	Control	NT	48	Mutter_02	sld0005	96	16	0.1667
sam0013	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	0.133458042801739	0.324005593181536	0.122035579765036	3075	MBRT_day2	MBRT	48	Mutter_02	sld0005	96	16	0.1667
sam0014	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	0.056473241017985	0.310812120359149	0.015547301941143	5055	SBRT_day2	SBRT	48	Mutter_02	sld0005	96	16	0.1667
sam0015	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	0.0557287940010905	0.281917426895313	0.0362340684479976	3935	Control	NT	48	Mutter_02	sld0006	96	16	0.1667
sam0016	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	0.127604440658399	0.305121051439547	0.128465709885491	2197	MBRT_day2	MBRT	48	Mutter_02	sld0006	96	16	0.1667
sam0017	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	0.0276275494183318	0.295399259760865	-0.0411878296102554	1415	SBRT_day2	SBRT	48	Mutter_02	sld0006	96	16	0.1667
sam0018	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	0.0715656571193085	0.315521206512504	0.0484498196884285	667	Control	NT	4	Mutter_02	sld0007	96	16	0.1667
sam0019	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	-0.00108076843848552	0.283184355820594	-0.0704437782049956	1393	MBRT_4h	MBRT	4	Mutter_02	sld0007	96	16	0.1667
sam0020	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	0.0500821420463148	0.301142491666066	0.0297296985804068	1109	SBRT_4h	SBRT	4	Mutter_02	sld0007	96	16	0.1667
sam0021	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	0.0237208195407657	0.300787178392009	-0.0289434597653315	1139	Control	NT	4	Mutter_02	sld0008	96	16	0.1667
sam0022	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	0.0191642273978611	0.29695976749864	-0.0726606373606284	2919	MBRT_4h	MBRT	4	Mutter_02	sld0008	96	16	0.1667
sam0023	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	AMS	0.0852213057978308	0.31864871880129	0.0611842364714564	4190	SBRT_4h	SBRT	4	Mutter_02	sld0008	96	16	0.1667
sam0012	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.0853875246879651	0.057095421120483	0.0649509803921569	2889	Control	NT	48	Mutter_02	sld0005	96	16	0.1667
sam0013	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.067945002391201	0.0566145826292355	0.0607843137254902	3075	MBRT_day2	MBRT	48	Mutter_02	sld0005	96	16	0.1667
sam0014	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.055298287465333	0.0571490660243085	0.0573529411764706	5055	SBRT_day2	SBRT	48	Mutter_02	sld0005	96	16	0.1667
sam0015	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.0530127438523063	0.051372137045319	0.0588235294117647	3935	Control	NT	48	Mutter_02	sld0006	96	16	0.1667
sam0016	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.0650589707890439	0.0554621268006091	0.0615196078431373	2197	MBRT_day2	MBRT	48	Mutter_02	sld0006	96	16	0.1667
sam0017	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.0492920737199474	0.0543841887398009	0.0556372549019608	1415	SBRT_day2	SBRT	48	Mutter_02	sld0006	96	16	0.1667
sam0018	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.0648455184172619	0.0576294196191165	0.0598039215686275	667	Control	NT	4	Mutter_02	sld0007	96	16	0.1667
sam0019	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.0462637064876201	0.0505939986853993	0.0536764705882353	1393	MBRT_4h	MBRT	4	Mutter_02	sld0007	96	16	0.1667
sam0020	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.0561367333227249	0.0535726057512766	0.057843137254902	1109	SBRT_4h	SBRT	4	Mutter_02	sld0007	96	16	0.1667
sam0021	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.0518661020158722	0.0530397429502736	0.0561274509803922	1139	Control	NT	4	Mutter_02	sld0008	96	16	0.1667
sam0022	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.0467290873183808	0.0544806418184407	0.0534313725490196	2919	MBRT_4h	MBRT	4	Mutter_02	sld0008	96	16	0.1667
sam0023	Adipocyte	HALLMARK_ANDROGEN_RESPONSE	hallmark	exploratory	UCell	0.0595607538958311	0.058334745020414	0.0593137254901961	4190	SBRT_4h	SBRT	4	Mutter_02	sld0008	96	16	0.1667
sam0012	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	-0.0197956064698256	0.182461907301838	-0.0868550030525901	2889	Control	NT	48	Mutter_02	sld0005	36	19	0.5278
sam0013	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	-0.0309437857180158	0.18588166417037	-0.0992212918344307	3075	MBRT_day2	MBRT	48	Mutter_02	sld0005	36	19	0.5278
sam0014	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	-0.0063010896977678	0.19651954953225	-0.087210544629544	5055	SBRT_day2	SBRT	48	Mutter_02	sld0005	36	19	0.5278
sam0015	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	-0.0169958863111289	0.179790000907748	-0.0807176385405166	3935	Control	NT	48	Mutter_02	sld0006	36	19	0.5278
sam0016	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	-0.012833201113237	0.180761656611876	-0.0795273322934871	2197	MBRT_day2	MBRT	48	Mutter_02	sld0006	36	19	0.5278
sam0017	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	-0.0157265748928399	0.182452988626343	-0.0827014887017344	1415	SBRT_day2	SBRT	48	Mutter_02	sld0006	36	19	0.5278
sam0018	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	-0.0163077607151679	0.199044380463395	-0.0851633490115929	667	Control	NT	4	Mutter_02	sld0007	36	19	0.5278
sam0019	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	-0.0156594474902368	0.192779843259224	-0.0891443182605085	1393	MBRT_4h	MBRT	4	Mutter_02	sld0007	36	19	0.5278
sam0020	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	-0.0169590089282681	0.193736931265706	-0.0895850360859931	1109	SBRT_4h	SBRT	4	Mutter_02	sld0007	36	19	0.5278
sam0021	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	-0.0182228000797848	0.189191655971264	-0.0901090115559477	1139	Control	NT	4	Mutter_02	sld0008	36	19	0.5278
sam0022	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	-0.0031084714043399	0.196671341087801	-0.0837070637116741	2919	MBRT_4h	MBRT	4	Mutter_02	sld0008	36	19	0.5278
sam0023	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	AMS	0.00749770248952087	0.198404254234811	-0.0746809109118896	4190	SBRT_4h	SBRT	4	Mutter_02	sld0008	36	19	0.5278
sam0012	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.0204105799285337	0.0323722064456991	0	2889	Control	NT	48	Mutter_02	sld0005	36	19	0.5278
sam0013	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.0205985831788143	0.0321929319395803	0	3075	MBRT_day2	MBRT	48	Mutter_02	sld0005	36	19	0.5278
sam0014	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.0244909586858673	0.0351129543946565	0	5055	SBRT_day2	SBRT	48	Mutter_02	sld0005	36	19	0.5278
sam0015	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.0196428704119469	0.0320062904834013	0	3935	Control	NT	48	Mutter_02	sld0006	36	19	0.5278
sam0016	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.0193678514295145	0.0321908336595985	0	2197	MBRT_day2	MBRT	48	Mutter_02	sld0006	36	19	0.5278
sam0017	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.019680679909432	0.0329026491181158	0	1415	SBRT_day2	SBRT	48	Mutter_02	sld0006	36	19	0.5278
sam0018	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.0242024977486194	0.0350087736233565	0	667	Control	NT	4	Mutter_02	sld0007	36	19	0.5278
sam0019	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.0244866173569842	0.0346664856154011	0	1393	MBRT_4h	MBRT	4	Mutter_02	sld0007	36	19	0.5278
sam0020	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.0230916184359305	0.0345005565913963	0	1109	SBRT_4h	SBRT	4	Mutter_02	sld0007	36	19	0.5278
sam0021	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.0233190160065074	0.0329309810207762	0	1139	Control	NT	4	Mutter_02	sld0008	36	19	0.5278
sam0022	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.0246241960960412	0.0350996334665355	0	2919	MBRT_4h	MBRT	4	Mutter_02	sld0008	36	19	0.5278
sam0023	Adipocyte	HALLMARK_ANGIOGENESIS	hallmark	exploratory	UCell	0.0258521702027543	0.0358747779755618	0	4190	SBRT_4h	SBRT	4	Mutter_02	sld0008	36	19	0.5278
sam0012	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.0476933212577609	0.132931539858251	-0.0730960828423796	2889	Control	NT	48	Mutter_02	sld0005	199	37	0.1859
sam0013	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.0464537764062048	0.138419632936352	-0.0706818770283729	3075	MBRT_day2	MBRT	48	Mutter_02	sld0005	199	37	0.1859
sam0014	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.0448045159835723	0.135361586382165	-0.072246659482728	5055	SBRT_day2	SBRT	48	Mutter_02	sld0005	199	37	0.1859
sam0015	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.0444046040225991	0.128962783265464	-0.0761637521203116	3935	Control	NT	48	Mutter_02	sld0006	199	37	0.1859
sam0016	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.0372695592792829	0.140052914254619	-0.0738558472891067	2197	MBRT_day2	MBRT	48	Mutter_02	sld0006	199	37	0.1859
sam0017	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.0405368418997928	0.131091257301648	-0.0660823817496254	1415	SBRT_day2	SBRT	48	Mutter_02	sld0006	199	37	0.1859
sam0018	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.0234449687079381	0.149429888717587	-0.0332008854150193	667	Control	NT	4	Mutter_02	sld0007	199	37	0.1859
sam0019	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.0475226499785603	0.137649562683842	-0.0779324130727027	1393	MBRT_4h	MBRT	4	Mutter_02	sld0007	199	37	0.1859
sam0020	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.04437820109157	0.134066717476136	-0.0649430592649123	1109	SBRT_4h	SBRT	4	Mutter_02	sld0007	199	37	0.1859
sam0021	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.0334472490957009	0.143289831753818	-0.0591324238797244	1139	Control	NT	4	Mutter_02	sld0008	199	37	0.1859
sam0022	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.0357917936306928	0.137259536975386	-0.0641251752724332	2919	MBRT_4h	MBRT	4	Mutter_02	sld0008	199	37	0.1859
sam0023	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	AMS	-0.0350206912779156	0.135182591852818	-0.0583119066768199	4190	SBRT_4h	SBRT	4	Mutter_02	sld0008	199	37	0.1859
sam0012	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0249258764315877	0.0261711373370988	0.0263340263340264	2889	Control	NT	48	Mutter_02	sld0005	199	37	0.1859
sam0013	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0252101632589437	0.0265007216650864	0.0264495264495265	3075	MBRT_day2	MBRT	48	Mutter_02	sld0005	199	37	0.1859
sam0014	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0248158909879978	0.0265310662115676	0.0262185262185263	5055	SBRT_day2	SBRT	48	Mutter_02	sld0005	199	37	0.1859
sam0015	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0232379774946484	0.025574611602712	0.0258720258720259	3935	Control	NT	48	Mutter_02	sld0006	199	37	0.1859
sam0016	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0240163485498032	0.0272349750636844	0.0258720258720259	2197	MBRT_day2	MBRT	48	Mutter_02	sld0006	199	37	0.1859
sam0017	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0236550766586102	0.025235162839178	0.0263340263340264	1415	SBRT_day2	SBRT	48	Mutter_02	sld0006	199	37	0.1859
sam0018	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0320915425862952	0.02965746748953	0.027951027951028	667	Control	NT	4	Mutter_02	sld0007	199	37	0.1859
sam0019	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0262152925469509	0.0273367958981284	0.0266805266805267	1393	MBRT_4h	MBRT	4	Mutter_02	sld0007	199	37	0.1859
sam0020	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0263800597434502	0.0270801204324671	0.0269115269115269	1109	SBRT_4h	SBRT	4	Mutter_02	sld0007	199	37	0.1859
sam0021	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0282658899866977	0.0281204682033772	0.0271425271425272	1139	Control	NT	4	Mutter_02	sld0008	199	37	0.1859
sam0022	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0257298170967235	0.0272979739828888	0.0266805266805267	2919	MBRT_4h	MBRT	4	Mutter_02	sld0008	199	37	0.1859
sam0023	Adipocyte	HALLMARK_APICAL_JUNCTION	hallmark	exploratory	UCell	0.0259200176861274	0.0268671491052756	0.0267960267960268	4190	SBRT_4h	SBRT	4	Mutter_02	sld0008	199	37	0.1859
sam0012	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	0.00387636180603873	0.267523815163839	-0.0936884461774702	2889	Control	NT	48	Mutter_02	sld0005	44	10	0.2273
sam0013	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0522687175685466	0.249690540701855	-0.129033615826557	3075	MBRT_day2	MBRT	48	Mutter_02	sld0005	44	10	0.2273
sam0014	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.073389510071033	0.240788816946266	-0.136988957907132	5055	SBRT_day2	SBRT	48	Mutter_02	sld0005	44	10	0.2273
sam0015	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0530176579799868	0.241506892153946	-0.116997980394249	3935	Control	NT	48	Mutter_02	sld0006	44	10	0.2273
sam0016	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0314125508085828	0.249592224308038	-0.106404853414524	2197	MBRT_day2	MBRT	48	Mutter_02	sld0006	44	10	0.2273
sam0017	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0660709601846029	0.235359713019342	-0.133001437546403	1415	SBRT_day2	SBRT	48	Mutter_02	sld0006	44	10	0.2273
sam0018	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.00989989908209249	0.307594312493594	-0.116997980394249	667	Control	NT	4	Mutter_02	sld0007	44	10	0.2273
sam0019	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0670743166252081	0.264237920229631	-0.141167980120431	1393	MBRT_4h	MBRT	4	Mutter_02	sld0007	44	10	0.2273
sam0020	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.065761005154577	0.251691683026526	-0.133849447135494	1109	SBRT_4h	SBRT	4	Mutter_02	sld0007	44	10	0.2273
sam0021	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0453796725233923	0.26243177688984	-0.129450608591717	1139	Control	NT	4	Mutter_02	sld0008	44	10	0.2273
sam0022	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.042800365865678	0.263548250770479	-0.12694545701671	2919	MBRT_4h	MBRT	4	Mutter_02	sld0008	44	10	0.2273
sam0023	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	AMS	-0.0846814325259937	0.223999582322706	-0.137654243087585	4190	SBRT_4h	SBRT	4	Mutter_02	sld0008	44	10	0.2273
sam0012	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0224968800934712	0.0438265598880746	0	2889	Control	NT	48	Mutter_02	sld0005	44	10	0.2273
sam0013	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0181001152540261	0.0400512212005182	0	3075	MBRT_day2	MBRT	48	Mutter_02	sld0005	44	10	0.2273
sam0014	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0161920029105131	0.0384119063842946	0	5055	SBRT_day2	SBRT	48	Mutter_02	sld0005	44	10	0.2273
sam0015	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.016721435978326	0.039155077699902	0	3935	Control	NT	48	Mutter_02	sld0006	44	10	0.2273
sam0016	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0180910227635386	0.0407055564736911	0	2197	MBRT_day2	MBRT	48	Mutter_02	sld0006	44	10	0.2273
sam0017	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0155631371593355	0.0375217432084664	0	1415	SBRT_day2	SBRT	48	Mutter_02	sld0006	44	10	0.2273
sam0018	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0270450981405849	0.0502657317912617	0	667	Control	NT	4	Mutter_02	sld0007	44	10	0.2273
sam0019	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0193674997868379	0.0428104953992582	0	1393	MBRT_4h	MBRT	4	Mutter_02	sld0007	44	10	0.2273
sam0020	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0182419009911936	0.0403992804057569	0	1109	SBRT_4h	SBRT	4	Mutter_02	sld0007	44	10	0.2273
sam0021	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0210442042660262	0.042792805042703	0	1139	Control	NT	4	Mutter_02	sld0008	44	10	0.2273
sam0022	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0200453102214452	0.0428917829625616	0	2919	MBRT_4h	MBRT	4	Mutter_02	sld0008	44	10	0.2273
sam0023	Adipocyte	HALLMARK_APICAL_SURFACE	hallmark	exploratory	UCell	0.0139311807898755	0.0355471040389603	0	4190	SBRT_4h	SBRT	4	Mutter_02	sld0008	44	10	0.2273
sam0012	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0481782546042904	0.137639390789	0.0354219042273785	2889	Control	NT	48	Mutter_02	sld0005	161	65	0.4037
sam0013	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.029234428082529	0.13714171046603	0.0162135122300839	3075	MBRT_day2	MBRT	48	Mutter_02	sld0005	161	65	0.4037
sam0014	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0338025313922359	0.137485962190426	0.0223527825166807	5055	SBRT_day2	SBRT	48	Mutter_02	sld0005	161	65	0.4037
sam0015	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0260736656554912	0.132186416444446	0.0103806328091866	3935	Control	NT	48	Mutter_02	sld0006	161	65	0.4037
sam0016	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0461091680387132	0.138240742669312	0.0323661635686234	2197	MBRT_day2	MBRT	48	Mutter_02	sld0006	161	65	0.4037
sam0017	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0480487148643349	0.139384151796765	0.0339723590972779	1415	SBRT_day2	SBRT	48	Mutter_02	sld0006	161	65	0.4037
sam0018	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0552878424019769	0.149140556581317	0.0432630864594931	667	Control	NT	4	Mutter_02	sld0007	161	65	0.4037
sam0019	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0366701192211171	0.135171868035541	0.0250018482992417	1393	MBRT_4h	MBRT	4	Mutter_02	sld0007	161	65	0.4037
sam0020	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.00948760138950676	0.128626439659695	-0.000946032986460066	1109	SBRT_4h	SBRT	4	Mutter_02	sld0007	161	65	0.4037
sam0021	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0332614112250708	0.132472457568103	0.02249804510928	1139	Control	NT	4	Mutter_02	sld0008	161	65	0.4037
sam0022	Adipocyte	HALLMARK_APOPTOSIS	hallmark	exploratory	AMS	0.0239214603612593	0.131984615827336	0.00977217895814045	2919	MBRT_4h	MBRT	4	Mutter_02	sld0008	161	65	0.4037
